county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Columbia,MILLVILLE BOROUGH,U.S. Senate,,GRN,Leila Hazou,4,,,,
Columbia,MILLVILLE BOROUGH,U.S. Senate,,CST,Marty Selker,0,,,,
Columbia,MONTOUR TWP,U.S. Senate,,DEM,Bob Casey Jr.,228,,,,
Columbia,MONTOUR TWP,U.S. Senate,,REP,Dave McCormick,451,,,,
Columbia,MONTOUR TWP,U.S. Senate,,LIB,John Thomas,7,,,,
Columbia,MONTOUR TWP,U.S. Senate,,GRN,Leila Hazou,4,,,,
Columbia,MONTOUR TWP,U.S. Senate,,CST,Marty Selker,4,,,,
Columbia,MOUNT PLEASANT TWP,U.S. Senate,,DEM,Bob Casey Jr.,251,,,,
Columbia,MOUNT PLEASANT TWP,U.S. Senate,,REP,Dave McCormick,704,,,,
Columbia,MOUNT PLEASANT TWP,U.S. Senate,,LIB,John Thomas,9,,,,
Columbia,MOUNT PLEASANT TWP,U.S. Senate,,GRN,Leila Hazou,5,,,,
Columbia,MOUNT PLEASANT TWP,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,NORTH CENTRE TWP,U.S. Senate,,DEM,Bob Casey Jr.,307,,,,
Columbia,NORTH CENTRE TWP,U.S. Senate,,REP,Dave McCormick,845,,,,
Columbia,NORTH CENTRE TWP,U.S. Senate,,LIB,John Thomas,17,,,,
Columbia,NORTH CENTRE TWP,U.S. Senate,,GRN,Leila Hazou,7,,,,
Columbia,NORTH CENTRE TWP,U.S. Senate,,CST,Marty Selker,5,,,,
Columbia,ORANGE TWP,U.S. Senate,,DEM,Bob Casey Jr.,277,,,,
Columbia,ORANGE TWP,U.S. Senate,,REP,Dave McCormick,470,,,,
Columbia,ORANGE TWP,U.S. Senate,,LIB,John Thomas,8,,,,
Columbia,ORANGE TWP,U.S. Senate,,GRN,Leila Hazou,3,,,,
Columbia,ORANGE TWP,U.S. Senate,,CST,Marty Selker,5,,,,
Columbia,ORANGEVILLE BOROUGH,U.S. Senate,,DEM,Bob Casey Jr.,74,,,,
Columbia,ORANGEVILLE BOROUGH,U.S. Senate,,REP,Dave McCormick,114,,,,
Columbia,ORANGEVILLE BOROUGH,U.S. Senate,,LIB,John Thomas,3,,,,
Columbia,ORANGEVILLE BOROUGH,U.S. Senate,,GRN,Leila Hazou,1,,,,
Columbia,ORANGEVILLE BOROUGH,U.S. Senate,,CST,Marty Selker,0,,,,
Columbia,PINE TWP,U.S. Senate,,DEM,Bob Casey Jr.,136,,,,
Columbia,PINE TWP,U.S. Senate,,REP,Dave McCormick,463,,,,
Columbia,PINE TWP,U.S. Senate,,LIB,John Thomas,5,,,,
Columbia,PINE TWP,U.S. Senate,,GRN,Leila Hazou,5,,,,
Columbia,PINE TWP,U.S. Senate,,CST,Marty Selker,5,,,,
Columbia,ROARINGCREEK TWP,U.S. Senate,,DEM,Bob Casey Jr.,91,,,,
Columbia,ROARINGCREEK TWP,U.S. Senate,,REP,Dave McCormick,287,,,,
Columbia,ROARINGCREEK TWP,U.S. Senate,,LIB,John Thomas,4,,,,
Columbia,ROARINGCREEK TWP,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,ROARINGCREEK TWP,U.S. Senate,,CST,Marty Selker,0,,,,
Columbia,SCOTT TWP EAST,U.S. Senate,,DEM,Bob Casey Jr.,713,,,,
Columbia,SCOTT TWP EAST,U.S. Senate,,REP,Dave McCormick,927,,,,
Columbia,SCOTT TWP EAST,U.S. Senate,,LIB,John Thomas,26,,,,
Columbia,SCOTT TWP EAST,U.S. Senate,,GRN,Leila Hazou,13,,,,
Columbia,SCOTT TWP EAST,U.S. Senate,,CST,Marty Selker,8,,,,
Columbia,SCOTT TWP WEST,U.S. Senate,,DEM,Bob Casey Jr.,623,,,,
Columbia,SCOTT TWP WEST,U.S. Senate,,REP,Dave McCormick,871,,,,
Columbia,SCOTT TWP WEST,U.S. Senate,,LIB,John Thomas,24,,,,
Columbia,SCOTT TWP WEST,U.S. Senate,,GRN,Leila Hazou,13,,,,
Columbia,SCOTT TWP WEST,U.S. Senate,,CST,Marty Selker,8,,,,
Columbia,SOUTH CENTRE TWP,U.S. Senate,,DEM,Bob Casey Jr.,226,,,,
Columbia,SOUTH CENTRE TWP,U.S. Senate,,REP,Dave McCormick,539,,,,
Columbia,SOUTH CENTRE TWP,U.S. Senate,,LIB,John Thomas,9,,,,
Columbia,SOUTH CENTRE TWP,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,SOUTH CENTRE TWP,U.S. Senate,,CST,Marty Selker,3,,,,
Columbia,STILLWATER BOROUGH,U.S. Senate,,DEM,Bob Casey Jr.,30,,,,
Columbia,STILLWATER BOROUGH,U.S. Senate,,REP,Dave McCormick,89,,,,
Columbia,STILLWATER BOROUGH,U.S. Senate,,LIB,John Thomas,3,,,,
Columbia,STILLWATER BOROUGH,U.S. Senate,,GRN,Leila Hazou,0,,,,
Columbia,SUGARLOAF TWP,U.S. Senate,,DEM,Bob Casey Jr.,119,,,,
Columbia,SUGARLOAF TWP,U.S. Senate,,REP,Dave McCormick,425,,,,
Columbia,SUGARLOAF TWP,U.S. Senate,,LIB,John Thomas,7,,,,
Columbia,SUGARLOAF TWP,U.S. Senate,,GRN,Leila Hazou,2,,,,
Columbia,SUGARLOAF TWP,U.S. Senate,,CST,Marty Selker,2,,,,
Columbia,BEAVER TWP,U.S. Senate,,,Write-ins,1,,,,
Columbia,BENTON TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,BENTON BOROUGH,U.S. Senate,,,Write-ins,0,,,,
Columbia,BERWICK 1ST WARD,U.S. Senate,,,Write-ins,3,,,,
Columbia,BERWICK 2ND WARD,U.S. Senate,,,Write-ins,3,,,,
Columbia,BERWICK 3RD WARD,U.S. Senate,,,Write-ins,3,,,,
Columbia,BERWICK 4TH WARD,U.S. Senate,,,Write-ins,1,,,,
Columbia,BLOOMSBURG 1ST WARD,U.S. Senate,,,Write-ins,1,,,,
Columbia,BLOOMSBURG 2ND WARD,U.S. Senate,,,Write-ins,2,,,,
Columbia,BLOOMSBURG 3-1 WARD,U.S. Senate,,,Write-ins,0,,,,
Columbia,BLOOMSBURG 3-2 WARD,U.S. Senate,,,Write-ins,1,,,,
Columbia,BLOOMSBURG 4TH WARD,U.S. Senate,,,Write-ins,1,,,,
Columbia,BRIARCREEK TWP NORTHEAST,U.S. Senate,,,Write-ins,0,,,,
Columbia,BRIARCREEK TWP WEST,U.S. Senate,,,Write-ins,0,,,,
Columbia,BRIARCREEK BORO,U.S. Senate,,,Write-ins,1,,,,
Columbia,CATAWISSA TWP,U.S. Senate,,,Write-ins,1,,,,
Columbia,CATAWISSA BOROUGH,U.S. Senate,,,Write-ins,0,,,,
Columbia,CENTRALIA BOROUGH,U.S. Senate,,,Write-ins,0,,,,
Columbia,CLEVELAND TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,CONYNGHAM TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,FISHINGCREEK TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,FRANKLIN TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,GREENWOOD TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,HEMLOCK TWP,U.S. Senate,,,Write-ins,1,,,,
Columbia,JACKSON TWP,U.S. Senate,,,Write-ins,1,,,,
Columbia,LOCUST TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,MADISON TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,MAIN TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,MIFFLIN TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,MONTOUR TWP,U.S. Senate,,,Write-ins,2,,,,
Columbia,MOUNT PLEASANT TWP,U.S. Senate,,,Write-ins,1,,,,
Columbia,NORTH CENTRE TWP,U.S. Senate,,,Write-ins,0,,,,
Columbia,ORANGE TWP,U.S. Senate,,,Write-ins,1,,,,
Columbia,PINE TWP,U.S. Senate,,,Write-ins,2,,,,
Columbia,SCOTT TWP EAST,U.S. Senate,,,Write-ins,0,,,,
Columbia,SCOTT TWP WEST,U.S. Senate,,,Write-ins,1,,,,
Columbia,SOUTH CENTRE TWP,U.S. Senate,,,Write-ins,2,,,,
Columbia,SUGARLOAF TWP,U.S. Senate,,,Write-ins,0,,,,
