county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee_mail,provisional
Bay,Hampton Township Precinct 3,U.S. House,8,GRN,Jim Casha,3,1,0,2,
Bay,Hampton Township Precinct 3,U.S. House,8,WCP,Kathy Goodwin,26,12,4,10,
Bay,Hampton Township Precinct 4,U.S. House,8,DEM,Kristen McDonald Rivet,761,214,112,435,
Bay,Hampton Township Precinct 4,U.S. House,8,REP,Paul Junge,545,238,117,190,
Bay,Hampton Township Precinct 4,U.S. House,8,LIB,Steve Barcelo,19,15,0,4,
Bay,Hampton Township Precinct 4,U.S. House,8,UST,James Little,8,4,2,2,
Bay,Hampton Township Precinct 4,U.S. House,8,GRN,Jim Casha,3,2,1,0,
Bay,Hampton Township Precinct 4,U.S. House,8,WCP,Kathy Goodwin,23,14,2,7,
Bay,Hampton Township Precinct 5,U.S. House,8,DEM,Kristen McDonald Rivet,418,148,39,231,
Bay,Hampton Township Precinct 5,U.S. House,8,REP,Paul Junge,447,222,63,162,
Bay,Hampton Township Precinct 5,U.S. House,8,LIB,Steve Barcelo,13,5,2,6,
Bay,Hampton Township Precinct 5,U.S. House,8,UST,James Little,6,3,1,2,
Bay,Hampton Township Precinct 5,U.S. House,8,GRN,Jim Casha,2,0,1,1,
Bay,Hampton Township Precinct 5,U.S. House,8,WCP,Kathy Goodwin,22,13,2,7,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,1108,446,83,579,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,REP,Paul Junge,1594,997,156,441,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,40,22,4,14,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,UST,James Little,20,13,1,6,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,GRN,Jim Casha,13,8,1,4,
Bay,Kawkawlin Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,69,45,3,21,
Bay,Merritt Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,290,260,30,0,
Bay,Merritt Township Precinct 1,U.S. House,8,REP,Paul Junge,548,506,42,0,
Bay,Merritt Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,7,7,0,0,
Bay,Merritt Township Precinct 1,U.S. House,8,UST,James Little,8,7,1,0,
Bay,Merritt Township Precinct 1,U.S. House,8,GRN,Jim Casha,5,5,0,0,
Bay,Merritt Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,19,18,1,0,
Bay,Monitor Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,717,229,94,394,
Bay,Monitor Township Precinct 1,U.S. House,8,REP,Paul Junge,744,350,119,275,
Bay,Monitor Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,17,10,2,5,
Bay,Monitor Township Precinct 1,U.S. House,8,UST,James Little,11,5,3,3,
Bay,Monitor Township Precinct 1,U.S. House,8,GRN,Jim Casha,6,4,0,2,
Bay,Monitor Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,29,17,1,11,
Bay,Monitor Township Precinct 2,U.S. House,8,DEM,Kristen McDonald Rivet,1278,266,208,804,
Bay,Monitor Township Precinct 2,U.S. House,8,REP,Paul Junge,1221,392,315,514,
Bay,Monitor Township Precinct 2,U.S. House,8,LIB,Steve Barcelo,22,14,4,4,
Bay,Monitor Township Precinct 2,U.S. House,8,UST,James Little,15,3,4,8,
Bay,Monitor Township Precinct 2,U.S. House,8,GRN,Jim Casha,9,6,2,1,
Bay,Monitor Township Precinct 2,U.S. House,8,WCP,Kathy Goodwin,40,15,7,18,
Bay,Monitor Township Precinct 3,U.S. House,8,DEM,Kristen McDonald Rivet,1099,336,149,614,
Bay,Monitor Township Precinct 3,U.S. House,8,REP,Paul Junge,1651,755,363,533,
Bay,Monitor Township Precinct 3,U.S. House,8,LIB,Steve Barcelo,29,20,3,6,
Bay,Monitor Township Precinct 3,U.S. House,8,UST,James Little,16,7,1,8,
Bay,Monitor Township Precinct 3,U.S. House,8,GRN,Jim Casha,2,1,0,1,
Bay,Monitor Township Precinct 3,U.S. House,8,WCP,Kathy Goodwin,41,23,2,16,
Bay,Mount Forest Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,254,241,13,0,
Bay,Mount Forest Township Precinct 1,U.S. House,8,REP,Paul Junge,515,481,34,0,
Bay,Mount Forest Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,14,14,0,0,
Bay,Mount Forest Township Precinct 1,U.S. House,8,UST,James Little,11,11,0,0,
Bay,Mount Forest Township Precinct 1,U.S. House,8,GRN,Jim Casha,6,6,0,0,
Bay,Mount Forest Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,29,28,1,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,490,461,29,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,REP,Paul Junge,831,749,82,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,19,19,0,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,UST,James Little,8,8,0,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,GRN,Jim Casha,5,5,0,0,
Bay,Pinconning Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,36,35,1,0,
Bay,Portsmouth Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,394,156,31,207,
Bay,Portsmouth Township Precinct 1,U.S. House,8,REP,Paul Junge,482,290,56,136,
Bay,Portsmouth Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,10,8,1,1,
Bay,Portsmouth Township Precinct 1,U.S. House,8,UST,James Little,5,3,0,2,
Bay,Portsmouth Township Precinct 1,U.S. House,8,GRN,Jim Casha,5,4,0,1,
Bay,Portsmouth Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,16,11,1,4,
Bay,Portsmouth Township Precinct 2,U.S. House,8,DEM,Kristen McDonald Rivet,568,206,70,292,
Bay,Portsmouth Township Precinct 2,U.S. House,8,REP,Paul Junge,542,301,70,171,
Bay,Portsmouth Township Precinct 2,U.S. House,8,LIB,Steve Barcelo,16,11,2,3,
Bay,Portsmouth Township Precinct 2,U.S. House,8,UST,James Little,9,7,0,2,
Bay,Portsmouth Township Precinct 2,U.S. House,8,GRN,Jim Casha,3,2,0,1,
Bay,Portsmouth Township Precinct 2,U.S. House,8,WCP,Kathy Goodwin,27,15,5,7,
Bay,Williams Township Precinct 1,U.S. House,8,DEM,Kristen McDonald Rivet,779,328,45,406,
Bay,Williams Township Precinct 1,U.S. House,8,REP,Paul Junge,1188,721,163,304,
Bay,Williams Township Precinct 1,U.S. House,8,LIB,Steve Barcelo,29,24,1,4,
Bay,Williams Township Precinct 1,U.S. House,8,UST,James Little,9,3,1,5,
Bay,Williams Township Precinct 1,U.S. House,8,GRN,Jim Casha,6,4,0,2,
Bay,Williams Township Precinct 1,U.S. House,8,WCP,Kathy Goodwin,28,18,4,6,
Bay,Williams Township Precinct 2,U.S. House,8,DEM,Kristen McDonald Rivet,420,195,41,184,
Bay,Williams Township Precinct 2,U.S. House,8,REP,Paul Junge,617,383,74,160,
Bay,Williams Township Precinct 2,U.S. House,8,LIB,Steve Barcelo,14,10,1,3,
Bay,Williams Township Precinct 2,U.S. House,8,UST,James Little,9,6,0,3,
Bay,Williams Township Precinct 2,U.S. House,8,GRN,Jim Casha,4,3,0,1,
Bay,Williams Township Precinct 2,U.S. House,8,WCP,Kathy Goodwin,19,9,0,10,
Bay,City of Midland Precinct 2,U.S. House,8,DEM,Kristen McDonald Rivet,33,33,0,0,
Bay,City of Midland Precinct 2,U.S. House,8,REP,Paul Junge,47,47,0,0,
Bay,City of Midland Precinct 2,U.S. House,8,LIB,Steve Barcelo,0,0,0,0,
Bay,City of Midland Precinct 2,U.S. House,8,UST,James Little,0,0,0,0,
Bay,City of Midland Precinct 2,U.S. House,8,GRN,Jim Casha,0,0,0,0,
Bay,City of Midland Precinct 2,U.S. House,8,WCP,Kathy Goodwin,3,3,0,0,
Bay,Bangor Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Bangor Township Precinct 2,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Bangor Township Precinct 3,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Bangor Township Precinct 4,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Bangor Township Precinct 5,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Bangor Township Precinct 6,U.S. House,8,,Write-ins,0,0,0,0,
Bay,Beaver Township Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Auburn Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 1 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 2 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 3 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 4 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
Bay,City of Bay City Ward 5 Precinct 1,U.S. House,8,,Write-ins,0,0,0,0,
